customer_id,orders_12m,spend_12m_eur,website_visits_90d,avg_discount_rate,return_rate,days_since_last_order,support_tickets_12m,avg_order_value_eur,mobile_share,newsletter_open_rate,loyalty_years
7280,7.0,76.38,6.0,0.329,0.047,56.0,0.0,10.28,0.744,0.181,1.02
7281,3.0,103.07,3.0,0.108,0.023,48.0,0.0,31.47,0.444,0.015,1.59
7282,2.0,189.15,8.0,0.147,0.071,61.0,0.0,87.96,0.44,0.216,0.84
7283,14.0,274.36,29.0,0.014,0.018,11.0,1.0,19.75,0.388,0.118,3.94
7284,1.0,135.48,7.0,0.15,0.014,32.0,1.0,99.26,0.551,0.367,0.77
7285,20.0,599.71,22.0,0.11,0.067,8.0,2.0,29.5,0.224,0.119,2.11
7286,5.0,145.02,8.0,0.025,0.03,32.0,0.0,26.68,0.215,0.054,0.49
7287,18.0,628.78,43.0,0.35,0.122,6.0,2.0,34.58,0.606,0.264,0.66
7288,26.0,1839.72,58.0,0.113,0.071,5.0,2.0,71.33,0.37,0.123,1.55
7289,13.0,377.27,26.0,0.127,0.078,20.0,2.0,29.05,0.371,0.295,1.28
7290,50.0,2232.45,53.0,0.016,0.076,10.0,2.0,44.52,0.266,0.258,2.77
7291,2.0,29.3,0.0,0.097,0.02,83.0,0.0,13.66,0.284,0.024,0.66
7292,6.0,126.73,10.0,0.118,0.081,24.0,1.0,21.96,0.277,0.214,0.93
7293,10.0,432.46,24.0,0.05,0.085,16.0,0.0,43.96,0.49,0.318,1.65
7294,1.0,149.53,5.0,0.185,0.043,51.0,2.0,108.27,0.162,0.094,1.21
7295,8.0,126.94,8.0,0.283,0.052,38.0,1.0,16.59,0.309,0.298,2.21
7296,31.0,2111.03,65.0,0.074,0.041,9.0,2.0,68.28,0.209,0.157,1.71
7297,2.0,222.75,4.0,0.11,0.054,23.0,1.0,110.15,0.819,0.151,0.8
7298,4.0,166.31,8.0,0.206,0.07,45.0,0.0,39.59,0.442,0.109,1.94
7299,14.0,542.11,55.0,0.255,0.141,12.0,1.0,39.2,0.455,0.36,0.62
7300,2.0,421.95,53.0,0.0,0.043,15.0,0.0,170.63,0.822,0.174,2.02
7301,9.0,408.37,29.0,0.085,0.091,7.0,2.0,46.46,0.372,0.199,2.99
7302,1.0,135.32,1.0,0.147,0.05,133.0,0.0,135.32,0.626,0.0,0.64
7303,18.0,514.99,26.0,0.388,0.098,17.0,1.0,28.04,0.796,0.099,1.25
7304,1.0,64.91,15.0,0.235,0.085,57.0,1.0,64.91,0.197,0.103,0.21
7305,27.0,1954.11,80.0,0.049,0.036,7.0,2.0,71.71,0.198,0.19,1.41
7306,9.0,646.67,14.0,0.118,0.057,10.0,2.0,69.12,0.115,0.214,0.41
7307,2.0,80.13,4.0,0.115,0.022,126.0,1.0,46.49,0.183,0.086,1.02
7308,21.0,832.09,48.0,0.388,0.125,4.0,1.0,39.01,0.238,0.177,2.68
7309,12.0,357.61,18.0,0.079,0.008,11.0,1.0,29.33,0.537,0.184,1.47
7310,1.0,43.9,5.0,0.174,0.001,63.0,0.0,43.9,0.379,0.1,1.48
7311,17.0,384.15,31.0,0.126,0.05,5.0,2.0,23.06,0.214,0.282,2.99
7312,13.0,422.21,36.0,0.109,0.036,9.0,2.0,32.0,0.132,0.218,2.55
7313,13.0,710.78,27.0,0.062,0.049,14.0,0.0,55.97,0.526,0.331,2.28
7314,2.0,24.68,18.0,0.146,0.049,7.0,0.0,13.21,0.473,0.165,1.11
7315,11.0,591.79,18.0,0.058,0.086,8.0,1.0,53.89,0.421,0.179,2.52
7316,30.0,2116.21,49.0,0.071,0.032,5.0,1.0,71.27,0.195,0.053,2.48
7317,3.0,132.43,13.0,0.206,0.0,39.0,0.0,41.89,0.098,0.39,0.19
7318,2.0,47.75,3.0,0.1,0.05,127.0,1.0,25.22,0.406,0.0,0.87
7319,2.0,191.75,3.0,0.104,0.023,0.0,0.0,104.36,0.493,0.242,1.43
7320,2.0,93.26,7.0,0.195,0.076,28.0,0.0,43.66,0.465,0.153,1.82
7321,5.0,100.42,11.0,,0.011,64.0,0.0,19.45,0.515,0.133,2.07
7322,3.0,68.06,2.0,0.123,0.035,75.0,0.0,21.5,0.387,0.003,0.7
7323,19.0,1847.15,33.0,0.065,0.048,13.0,1.0,95.32,0.606,0.0,2.33
7324,5.0,194.17,5.0,0.125,0.021,48.0,0.0,42.29,0.413,0.267,0.29
7325,6.0,548.48,23.0,0.141,0.057,5.0,2.0,90.66,0.72,0.189,1.25
7326,14.0,657.5,21.0,0.086,0.054,23.0,1.0,47.64,0.113,0.202,2.58
7327,3.0,98.25,2.0,0.085,0.06,99.0,0.0,35.47,0.157,0.0,1.6
7328,1.0,226.99,17.0,0.17,0.04,23.0,2.0,183.65,0.49,0.301,1.18
7329,7.0,338.65,28.0,0.06,0.041,17.0,1.0,51.95,0.542,0.185,2.26
7330,17.0,436.98,41.0,0.093,0.04,13.0,0.0,25.05,0.225,0.249,3.27
7331,10.0,440.38,35.0,0.118,0.042,4.0,0.0,44.04,0.518,0.338,3.91
7332,14.0,353.27,24.0,0.121,0.076,11.0,3.0,25.68,0.489,0.367,
7333,2.0,30.79,4.0,0.044,0.04,96.0,0.0,16.7,0.393,0.072,1.31
7334,30.0,1990.67,62.0,0.069,0.08,5.0,0.0,66.47,0.758,0.264,2.88
7335,10.0,280.93,27.0,0.203,0.007,17.0,0.0,28.66,0.428,0.118,2.23
7336,6.0,179.84,10.0,0.124,0.011,39.0,1.0,30.83,0.346,0.111,0.61
7337,8.0,115.01,1.0,0.173,0.039,63.0,0.0,14.43,0.451,0.2,0.05
7338,10.0,469.47,34.0,0.089,0.058,0.0,0.0,48.17,0.22,0.375,1.57
7339,9.0,349.76,29.0,0.119,0.071,16.0,0.0,39.41,0.034,0.484,1.73
7340,18.0,593.98,24.0,0.394,0.052,11.0,1.0,33.15,0.577,0.234,1.53
7341,27.0,2212.25,46.0,0.069,0.027,2.0,0.0,81.94,0.108,0.444,2.08
7342,6.0,508.75,24.0,0.089,0.014,19.0,2.0,78.98,0.634,0.172,2.4
7343,22.0,678.13,46.0,0.502,0.132,14.0,2.0,30.92,0.624,0.0,1.06
7344,14.0,495.02,26.0,0.111,0.0,12.0,0.0,36.54,0.531,0.339,2.96
7345,17.0,490.45,34.0,0.192,0.0,11.0,0.0,28.13,0.608,0.065,2.5
7346,1.0,120.79,7.0,0.264,0.0,19.0,1.0,93.07,0.334,0.296,0.9
7347,12.0,262.91,33.0,0.057,0.088,10.0,2.0,22.28,0.175,0.304,1.96
7348,4.0,43.39,12.0,0.141,0.054,12.0,1.0,10.03,0.319,0.131,1.2
7349,2.0,62.21,1.0,0.096,0.0,71.0,1.0,31.72,0.294,0.175,0.91
7350,15.0,591.97,26.0,0.102,0.035,17.0,2.0,40.54,0.273,0.227,2.11
7351,16.0,419.64,25.0,0.158,0.044,4.0,0.0,26.17,0.594,0.327,4.19
7352,9.0,482.33,35.0,,0.067,11.0,0.0,55.12,0.274,0.2,1.95
7353,5.0,127.97,7.0,0.222,0.0,68.0,1.0,23.4,0.626,0.136,0.85
7354,11.0,522.93,45.0,0.122,0.094,8.0,2.0,46.13,0.433,0.159,0.73
7355,1.0,7.26,5.0,0.237,0.043,90.0,0.0,7.26,0.37,0.088,0.51
7356,9.0,596.4,21.0,0.026,0.038,13.0,0.0,66.47,0.146,0.312,1.7
7357,13.0,623.73,21.0,0.097,0.027,5.0,0.0,49.4,0.123,0.632,2.0
7358,3.0,76.7,16.0,0.231,0.022,36.0,1.0,25.39,0.144,0.403,2.04
7359,6.0,124.65,6.0,0.168,0.113,32.0,0.0,19.34,0.339,0.192,1.92
7360,2.0,115.36,11.0,0.236,0.097,39.0,2.0,55.25,0.477,0.142,0.0
7361,18.0,709.4,11.0,0.164,0.026,10.0,2.0,40.32,0.086,0.291,1.88
7362,16.0,503.24,21.0,0.058,0.085,10.0,3.0,30.7,0.432,0.249,1.29
7363,29.0,1603.17,28.0,0.037,0.06,9.0,3.0,55.58,0.172,0.353,2.0
7364,16.0,852.19,58.0,0.372,0.073,18.0,0.0,54.32,0.702,0.42,1.87
7365,4.0,658.18,26.0,0.037,0.011,20.0,1.0,167.51,0.644,0.478,0.64
7366,8.0,297.55,33.0,0.154,0.071,10.0,1.0,35.02,0.389,0.399,2.08
7367,0.0,163.49,3.0,0.079,0.047,41.0,1.0,163.49,0.263,0.301,0.44
7368,2.0,106.02,4.0,0.196,0.007,61.0,1.0,59.6,0.604,0.038,1.5
7369,18.0,666.61,22.0,0.09,0.041,21.0,0.0,36.54,0.664,0.071,0.61
7370,2.0,95.79,8.0,0.104,0.037,0.0,1.0,61.1,0.599,0.365,2.17
7371,2.0,155.87,15.0,0.122,0.059,57.0,1.0,77.3,0.44,0.268,0.77
7372,39.0,1599.96,43.0,0.064,0.019,3.0,2.0,40.62,0.597,0.273,2.87
7373,18.0,747.6,30.0,0.075,0.02,11.0,1.0,41.64,0.561,0.357,2.31
7374,3.0,154.29,3.0,0.288,0.056,68.0,0.0,48.75,0.702,0.397,
7375,13.0,688.67,16.0,0.177,0.053,18.0,0.0,54.94,0.57,0.273,2.38
7376,7.0,234.19,11.0,0.187,0.043,32.0,2.0,34.32,0.475,0.356,2.76
7377,15.0,433.5,26.0,0.187,0.058,23.0,2.0,29.67,0.282,0.57,1.26
7378,6.0,193.39,14.0,0.181,0.016,54.0,1.0,32.88,0.312,0.225,1.0
7379,6.0,643.11,31.0,0.119,0.031,25.0,1.0,107.2,0.578,0.025,3.39
7380,21.0,554.68,43.0,0.495,0.094,10.0,2.0,26.8,0.692,0.042,0.72
7381,8.0,232.34,15.0,0.208,0.016,26.0,1.0,28.34,0.786,0.118,1.29
7382,26.0,596.85,41.0,0.611,0.129,2.0,1.0,22.89,0.316,0.267,1.37
7383,19.0,584.85,35.0,0.393,0.129,20.0,1.0,31.22,0.696,0.35,0.41
7384,6.0,421.37,26.0,0.139,0.042,7.0,0.0,71.83,0.088,0.22,1.21
7385,9.0,438.98,37.0,0.05,0.024,8.0,1.0,50.85,0.127,0.118,1.65
7386,6.0,82.48,7.0,0.124,0.05,32.0,0.0,14.4,0.461,0.103,0.13
7387,1.0,98.21,10.0,0.294,0.032,0.0,2.0,98.21,0.343,0.195,2.04
7388,13.0,474.75,28.0,0.139,0.074,9.0,1.0,35.38,0.434,0.072,1.86
7389,9.0,763.18,35.0,0.202,0.079,16.0,1.0,83.22,0.811,0.314,0.71
7390,3.0,29.67,0.0,0.211,0.035,64.0,0.0,11.54,0.315,0.0,1.7
7391,14.0,487.77,32.0,0.466,0.132,17.0,1.0,34.74,0.741,0.142,0.27
7392,20.0,2259.31,67.0,0.04,0.031,0.0,1.0,113.46,0.058,0.154,0.98
7393,3.0,52.22,11.0,0.209,,70.0,1.0,17.88,0.375,0.137,0.0
7394,34.0,2414.13,63.0,0.014,0.028,8.0,1.0,71.67,0.438,0.188,2.52
7395,3.0,77.5,8.0,0.135,0.01,4.0,1.0,23.0,0.48,0.186,1.02
7396,3.0,167.4,5.0,0.144,0.1,44.0,1.0,56.71,0.084,0.485,1.79
7397,27.0,1637.02,67.0,0.068,0.066,10.0,3.0,61.67,0.738,0.421,1.03
7398,24.0,2918.47,69.0,0.034,0.033,11.0,1.0,120.14,0.316,0.179,1.28
7399,14.0,805.18,42.0,0.146,0.032,4.0,0.0,57.51,0.672,0.373,2.67
7400,10.0,573.03,34.0,0.091,0.05,13.0,1.0,55.72,0.24,0.376,
7401,17.0,713.31,18.0,0.387,0.131,10.0,4.0,40.82,0.717,0.132,2.17
7402,13.0,689.14,28.0,0.15,0.09,12.0,0.0,53.18,0.435,0.0,2.15
7403,1.0,79.78,5.0,0.13,0.043,164.0,0.0,72.66,0.603,0.0,0.0
7404,4.0,166.0,9.0,0.211,0.0,18.0,2.0,37.45,0.706,0.42,1.37
7405,37.0,2221.78,71.0,0.074,0.04,4.0,1.0,59.71,0.517,0.204,1.94
7406,12.0,259.62,30.0,0.074,0.061,9.0,2.0,21.49,0.147,0.144,2.9
7407,14.0,510.32,25.0,0.13,0.044,1.0,2.0,36.13,0.503,0.0,0.98
7408,28.0,2126.87,53.0,0.027,0.033,0.0,1.0,75.79,0.622,0.183,2.39
7409,1.0,72.55,5.0,0.273,0.03,56.0,0.0,72.55,0.083,0.087,1.31
7410,2.0,82.85,6.0,0.15,0.039,20.0,1.0,40.18,0.469,0.149,0.05
7411,7.0,24.8,13.0,0.216,0.0,47.0,1.0,3.66,0.133,0.274,2.03
7412,14.0,790.21,46.0,0.406,0.126,0.0,2.0,58.38,0.892,0.173,0.99
7413,1.0,75.09,3.0,0.097,0.0,9.0,0.0,71.82,0.724,0.256,1.64
7414,13.0,657.52,29.0,0.0,0.052,16.0,1.0,50.82,0.265,0.001,0.7
7415,5.0,197.61,20.0,0.276,0.0,11.0,0.0,42.01,0.056,0.147,0.47
7416,2.0,112.93,8.0,0.229,0.069,0.0,1.0,52.61,0.55,0.302,0.98
7417,3.0,56.2,10.0,0.123,0.093,6.0,2.0,16.24,0.107,0.253,1.15
7418,3.0,52.01,2.0,0.144,0.019,56.0,0.0,16.1,0.212,0.379,2.49
7419,5.0,82.73,3.0,0.093,0.015,45.0,0.0,17.94,0.163,0.229,0.95
7420,2.0,188.03,13.0,0.118,0.055,56.0,0.0,117.74,0.45,0.18,0.26
7421,30.0,2040.1,56.0,0.067,0.029,10.0,0.0,67.25,0.419,0.485,3.03
7422,15.0,401.25,17.0,0.109,0.073,6.0,1.0,26.25,0.323,0.311,1.21
7423,3.0,220.88,10.0,0.198,0.023,17.0,1.0,64.07,0.241,0.241,0.33
7424,23.0,674.21,27.0,0.239,0.218,10.0,4.0,29.69,0.448,0.482,0.98
7425,2.0,75.35,5.0,0.161,0.041,116.0,0.0,45.15,0.602,0.128,0.24
7426,15.0,413.81,42.0,0.417,0.081,15.0,2.0,28.05,0.613,0.0,0.0
7427,3.0,23.88,13.0,0.258,0.007,44.0,0.0,7.47,0.181,0.071,1.26
7428,16.0,593.06,29.0,0.22,0.031,14.0,2.0,35.95,0.451,0.262,2.02
7429,27.0,2005.37,59.0,0.073,0.026,6.0,1.0,74.89,0.319,0.193,1.98
7430,24.0,1876.89,59.0,0.032,0.011,3.0,1.0,79.15,0.486,0.0,2.34
7431,41.0,1626.68,59.0,0.057,0.042,5.0,1.0,39.96,0.21,0.109,1.3
7432,7.0,594.67,21.0,0.154,0.01,16.0,2.0,79.29,0.433,0.304,1.57
7433,3.0,39.82,3.0,0.187,0.044,73.0,0.0,13.72,0.333,0.039,1.87
7434,25.0,1445.8,58.0,0.079,0.0,10.0,1.0,58.23,0.721,0.151,1.63
7435,42.0,2099.82,47.0,0.04,0.06,2.0,0.0,50.0,0.232,0.21,3.62
7436,16.844214243692313,2842.6388101629755,23.0,0.143,0.014,9.0,1.0,94.33,0.405,0.088,2.53
7437,4.0,118.2,7.0,0.138,0.056,71.0,0.0,33.34,0.469,0.271,3.19
7438,32.0,2081.64,30.0,0.084,0.044,11.0,1.0,64.66,0.152,0.288,2.34
7439,4.0,204.75,9.0,0.0,0.026,72.0,2.0,48.24,0.25,0.221,0.84
7440,3.0,78.18,11.0,0.259,0.039,18.0,2.0,29.8,0.67,0.264,0.23
7441,4.0,110.73,9.0,0.149,0.074,51.0,0.0,31.25,0.382,0.055,1.75
7442,0.0,82.14,5.0,0.165,0.039,25.0,0.0,82.14,0.574,0.175,0.0
7443,23.0,592.36,39.0,0.502,0.029,12.0,2.0,25.79,0.297,0.184,0.4
7444,20.0,847.41,28.0,0.463,0.124,8.0,0.0,42.99,0.57,0.352,0.97
7445,1.0,168.85,9.0,0.188,0.013,38.0,1.0,168.85,0.549,0.089,1.31
7446,1.0,54.86,9.0,0.217,0.019,14.0,0.0,44.98,0.181,0.338,2.59
7447,13.0,494.43,29.0,0.126,0.033,20.0,1.0,38.2,0.304,0.212,1.6
7448,4.0,30.57,9.0,0.108,0.054,36.0,0.0,7.42,0.689,0.402,1.21
7449,12.0,657.57,29.0,0.113,0.018,13.0,3.0,52.8,0.281,0.397,1.55
7450,5.0,159.69,14.0,0.227,0.051,30.0,1.0,33.17,0.473,0.281,0.45
7451,11.0,663.72,25.0,0.093,0.057,12.0,0.0,58.22,0.461,0.123,
7452,4.0,27.63,3.0,0.15,0.038,51.0,0.0,7.02,0.142,0.096,0.92
7453,10.0,976.84,64.0,0.411,0.147,6.0,1.0,94.18,0.741,0.202,1.51
7454,1.0,164.8,11.0,0.191,0.045,42.0,1.0,164.8,0.701,0.191,2.09
7455,12.0,882.78,22.0,0.041,0.016,9.0,3.0,76.2,0.745,0.114,3.13
7456,15.0,551.5,15.0,0.102,0.066,9.0,1.0,35.78,0.337,0.057,2.48
7457,15.0,647.2,32.0,0.201,0.037,8.0,1.0,42.01,0.188,0.52,2.19
7458,3.0,586.13,25.0,0.076,0.043,12.0,0.0,184.29,0.702,0.277,1.73
7459,10.0,356.61,26.0,0.084,0.068,16.0,1.0,36.18,0.443,0.165,1.71
7460,0.0,121.73,12.0,0.07,0.046,43.0,0.0,121.73,0.135,0.317,0.01
7461,3.0,39.48,0.0,0.208,0.001,38.0,1.0,12.08,0.234,0.231,1.64
7462,15.0,1740.54,60.0,0.072,0.065,6.0,3.0,119.54,0.158,0.037,1.52
7463,27.0,1231.98,56.0,0.0,0.037,9.0,1.0,45.3,0.428,0.294,1.97
7464,5.0,99.7,7.0,0.32,0.023,38.0,1.0,20.41,0.012,0.234,0.41
7465,1.0,87.84,1.0,0.231,0.055,70.0,1.0,87.84,0.34,0.101,0.19
7466,1.0,76.18,5.0,0.204,0.009,73.0,0.0,55.43,0.499,0.064,0.69
7467,0.0,105.3,7.0,0.228,0.051,31.0,1.0,105.3,0.574,0.104,0.54
7468,12.0,367.71,17.0,0.071,0.0,9.0,0.0,30.1,0.387,0.063,1.28
7469,0.0,80.69,0.0,0.016,0.0,105.0,1.0,80.69,0.061,0.231,
7470,19.0,615.56,27.0,0.024,0.017,18.0,0.0,31.68,0.676,0.241,2.62
7471,24.0,813.59,45.0,0.282,0.029,10.0,3.0,33.77,0.386,0.314,0.08
7472,5.0,63.88,12.0,0.131,0.013,53.0,0.0,12.33,0.203,0.29,1.22
7473,10.0,532.64,25.0,0.138,0.046,13.0,0.0,51.09,0.805,0.246,2.18
7474,24.0,2026.59,45.0,0.061,0.035,0.0,3.0,85.07,0.216,0.4,1.24
7475,13.0,620.41,27.0,0.127,0.071,23.0,2.0,45.98,0.507,0.2,1.59
7476,9.0,342.15,30.0,0.17,0.067,16.0,0.0,38.29,0.571,0.382,2.4
7477,3.0,57.34,5.0,0.161,0.031,42.0,1.0,21.72,0.306,0.088,0.0
7478,1.0,161.33,18.0,0.181,0.127,24.0,0.0,161.33,0.196,0.335,1.18
7479,33.0,1249.69,27.0,0.064,0.048,11.0,0.0,38.12,0.415,0.513,2.03
7480,14.0,483.03,35.0,0.045,0.029,14.0,0.0,33.82,0.396,0.352,2.65
7481,0.0,210.83,11.0,0.139,0.025,28.0,0.0,210.83,0.303,0.152,0.66
7482,1.0,95.77,4.0,0.003,0.029,116.0,0.0,95.77,0.527,0.072,0.97
7483,0.0,200.22,12.0,0.138,0.021,56.0,0.0,200.22,0.36,0.081,0.66
7484,31.0,1188.02,59.0,0.037,0.061,1.0,1.0,38.75,0.051,0.277,2.41
7485,10.0,177.32,26.0,0.186,0.061,13.0,2.0,17.3,0.536,0.24,1.7
7486,3.0,22.87,1.0,0.133,0.062,70.0,0.0,8.59,0.652,0.028,0.74
7487,19.0,855.75,43.0,0.295,0.099,6.0,1.0,44.84,0.814,0.128,0.29
7488,3.0,150.22,0.0,0.265,0.025,0.0,0.0,46.63,0.515,0.406,1.2
7489,1.0,103.61,5.0,0.087,0.026,63.0,0.0,103.61,0.674,0.096,0.66
7490,48.64412527262202,1904.906010104163,29.0,0.171,0.103,2.0,0.0,28.12,0.484,0.134,1.53
7491,1.0,161.98,3.0,0.117,0.027,50.0,1.0,161.98,0.169,0.126,0.58
7492,5.0,0.0,3.0,0.095,0.032,12.0,0.0,0.0,0.235,0.44,0.33
7493,14.0,464.94,36.0,0.094,0.038,1.0,1.0,32.51,0.521,0.537,3.13
7494,28.0,1860.26,74.0,0.048,0.05,1.0,2.0,65.67,0.181,0.142,2.34
7495,19.0,431.28,33.0,0.144,0.079,18.0,0.0,22.86,0.573,0.275,2.27
7496,9.0,808.14,36.0,0.114,0.076,11.0,0.0,87.11,0.515,0.218,1.77
7497,0.0,70.39,7.0,0.107,0.03,10.0,0.0,70.39,0.072,0.277,0.28
7498,1.0,116.07,0.0,0.105,0.029,50.0,1.0,112.66,0.329,0.0,0.28
7499,10.0,522.73,48.0,0.054,0.0,24.0,2.0,50.4,0.555,0.0,4.04
7500,14.0,528.05,23.0,0.009,0.084,12.0,1.0,38.07,0.61,0.381,1.48
7501,34.0,2113.48,67.0,0.071,0.024,7.0,0.0,61.29,0.487,0.233,2.01
7502,19.0,416.92,19.0,0.115,0.003,15.0,1.0,21.56,0.669,,0.99
7503,14.0,491.64,25.0,0.026,0.017,10.0,1.0,35.04,0.349,0.294,2.44
7504,6.0,144.04,4.0,0.237,0.04,17.0,0.0,25.54,0.412,0.251,0.81
7505,7.0,381.5,41.0,0.125,0.132,12.0,0.0,56.75,0.669,0.343,0.89
7506,8.0,480.99,27.0,0.112,0.054,25.0,1.0,62.87,0.653,0.09,0.76
7507,3.0,37.13,7.0,0.255,0.038,145.0,0.0,12.02,0.414,0.0,2.05
7508,2.0,183.6,8.0,0.241,0.023,25.0,1.0,89.58,0.868,0.247,0.06
7509,13.0,467.99,28.0,0.09,0.092,19.0,1.0,36.1,0.296,0.128,2.5
7510,17.0,705.01,36.0,0.033,0.0,8.0,2.0,40.73,0.574,0.286,2.44
7511,8.0,573.64,28.0,0.133,0.038,13.0,1.0,72.2,0.368,0.314,2.68
7512,12.0,586.21,19.0,0.076,0.048,19.0,2.0,50.22,0.275,0.367,1.63
7513,3.0,100.49,2.0,0.014,0.06,30.0,0.0,39.79,0.572,0.117,1.42
7514,2.0,173.42,10.0,0.178,0.027,40.0,1.0,82.04,0.59,0.323,1.57
7515,17.0,526.8,33.0,0.136,0.074,15.0,0.0,31.21,0.386,0.291,3.0
7516,54.0,1808.32,23.0,0.024,,6.0,1.0,33.23,0.429,0.173,2.44
7517,5.0,82.84,11.0,0.259,0.051,33.0,1.0,17.22,0.525,0.335,0.01
7518,0.0,60.7,5.0,0.133,0.046,74.0,1.0,60.7,0.269,0.0,0.94
7519,4.0,139.53,6.0,0.094,0.0,37.0,1.0,39.27,0.225,0.33,0.27
7520,4.0,67.12,4.0,0.028,0.024,31.0,0.0,16.38,0.261,0.214,2.02
7521,4.0,104.0,2.0,0.125,0.049,61.0,1.0,26.92,0.559,0.36,0.0
7522,28.0,747.96,59.0,0.178,0.11,0.0,3.0,26.83,0.468,0.332,0.93
7523,1.0,56.1,6.0,0.11,0.042,10.0,1.0,54.32,0.599,0.18,0.42
7524,1.0,133.78,2.0,0.15,0.01,124.0,1.0,133.78,0.292,0.0,1.29
7525,20.0,661.92,46.0,0.416,0.028,9.0,1.0,33.1,0.498,0.225,0.37
7526,16.0,634.55,20.0,0.12,0.047,23.0,0.0,40.3,0.221,0.106,1.91
7527,15.0,670.4,45.0,0.189,0.089,18.0,1.0,44.7,0.336,,2.39
7528,3.0,172.91,8.0,0.301,0.036,0.0,1.0,53.74,0.223,0.244,0.87
7529,15.0,778.27,31.0,0.114,0.065,16.0,1.0,50.45,0.151,0.186,2.56
7530,15.0,377.11,23.0,0.119,0.077,3.0,0.0,24.62,0.477,0.297,2.14
7531,5.0,105.32,8.0,0.215,0.015,38.0,2.0,22.01,0.109,0.2,1.01
7532,4.0,114.68,12.0,0.162,0.067,37.0,1.0,28.03,0.645,0.181,1.45
7533,1.0,108.14,0.0,0.163,0.082,108.0,1.0,90.37,0.849,0.051,0.35
7534,6.0,477.07,42.0,0.085,0.069,3.0,1.0,80.69,0.382,0.396,2.08
7535,4.0,75.78,12.0,0.12,0.085,19.0,0.0,21.01,0.507,0.104,0.7
7536,1.0,118.77,2.0,0.252,0.031,58.0,1.0,118.77,0.69,0.201,1.66
7537,34.0,2056.08,62.0,0.001,0.015,3.0,1.0,59.63,0.253,0.034,2.14
7538,3.0,191.0,6.0,0.225,0.058,48.0,0.0,57.88,0.155,0.231,0.39
7539,20.0,354.88,31.0,0.018,0.093,12.0,2.0,18.07,0.417,0.346,0.48
7540,1.0,42.73,3.0,0.053,0.034,86.0,1.0,42.73,0.414,0.095,0.61
7541,15.0,707.67,26.0,,0.033,11.0,1.0,48.31,0.701,0.299,1.14
7542,14.0,2039.96,69.0,0.029,0.035,7.0,0.0,146.88,0.069,0.163,1.65
7543,2.0,72.78,6.0,0.125,0.045,58.0,0.0,43.46,0.712,0.0,1.6
7544,1.0,63.28,8.0,0.296,0.029,43.0,0.0,42.71,0.078,0.131,1.33
7545,15.0,664.63,28.0,0.082,0.002,23.0,1.0,44.52,0.142,0.26,1.27
7546,35.0,1678.31,33.0,0.049,0.021,16.0,2.0,48.09,0.478,0.304,2.11
7547,12.0,678.27,50.0,0.349,0.04,14.0,2.0,55.53,0.283,0.191,0.33
7548,12.0,548.86,31.0,0.201,0.084,29.0,2.0,46.15,0.33,0.205,
7549,9.0,505.99,36.0,0.136,,15.0,0.0,55.44,0.291,0.23,1.65
7550,12.0,611.26,14.0,0.135,0.08,14.0,2.0,49.17,0.237,0.286,0.7
7551,37.0,2037.18,67.0,0.06,0.019,3.0,1.0,55.07,0.236,0.066,2.55
7552,0.0,174.28,4.0,0.024,0.017,81.0,0.0,174.28,0.767,0.0,1.59
7553,6.0,183.37,12.0,0.081,0.002,43.0,0.0,30.49,0.301,0.16,2.0
7554,1.0,22.63,5.0,0.098,0.074,134.0,0.0,17.88,0.27,0.0,1.79
7555,5.0,144.56,9.0,0.278,0.056,44.0,1.0,28.36,0.488,0.14,0.0
7556,4.0,88.52,12.0,0.237,0.062,27.0,2.0,22.63,0.369,0.297,1.28
7557,12.0,629.83,27.0,0.067,0.055,7.0,1.0,53.14,0.656,0.272,2.23
7558,8.0,152.47,8.0,0.284,0.056,45.0,0.0,20.18,0.725,0.301,1.53
7559,9.0,562.27,32.0,0.078,0.121,0.0,1.0,63.87,0.462,0.323,3.36
7560,11.0,396.87,31.0,0.064,0.116,15.0,1.0,35.27,0.297,0.171,1.14
7561,0.0,172.54,5.0,0.228,0.037,65.0,1.0,172.54,0.053,0.28,2.0
7562,12.0,679.51,42.0,0.362,0.131,11.0,1.0,57.52,0.573,0.304,1.04
7563,7.0,393.03,32.0,0.126,0.003,16.0,1.0,53.71,0.476,0.289,2.29
7564,9.0,789.54,36.0,0.286,0.115,6.0,0.0,92.45,0.257,0.181,0.52
7565,5.0,84.08,3.0,0.393,0.037,44.0,1.0,17.97,0.263,0.3,1.32
7566,23.0,337.58,38.0,0.41,0.096,14.0,1.0,14.91,0.38,0.088,0.74
7567,6.0,98.96,11.0,0.226,0.023,52.0,0.0,15.23,0.528,0.181,0.46
7568,15.0,2038.23,67.0,0.076,0.042,1.0,0.0,136.98,0.361,0.157,2.58
7569,22.0,2108.39,53.0,0.022,0.025,12.0,2.0,96.35,0.346,0.262,1.85
7570,14.0,586.28,29.0,0.135,0.078,7.0,2.0,42.8,0.528,0.148,2.42
7571,18.0,717.58,48.0,0.23,0.148,14.0,2.0,39.85,0.655,0.007,0.0
7572,22.0,1517.6,23.0,0.01,0.03,8.0,2.0,69.53,0.884,0.246,1.85
7573,16.0,498.9,23.0,0.172,0.034,17.0,0.0,30.98,0.243,0.371,1.01
7574,24.0,741.72,29.0,0.416,0.094,14.0,1.0,30.37,0.613,0.122,0.49
