record_id;machine_type;shift;operator_level;maintenance_done_recently;temperature_c;pressure_bar;vibration_mm_s;current_a;runtime_hours;humidity_pct;production_rate_units_h;defect_count_last_hour;days_since_maintenance;machine_status
100230;CNC;Night;Intermediate;0;84.12;;0.9;18.2;656.3;38.0;90.0;4;23;OK
100492;Compressor;NIGHT;Junior;N;105.67;6,18;4.08;21.26;;49.9;83.4;5;96;FAILURE
101730;Pump;Night;senior;No;111,99;9,11;3.53;17.03 A;2189.2;41.1;79.5;7;21;FAILURE
101814;CNC;Morning;senior;No;73.96;4.81;0.55;16.08;687.6;39.4;103.1;0;31;OK
102373;Pump;Morning;Junior;no;;8.52;2.69;16.63;499.7;49.6;93.5;3;37;WARNING
100342;Conveyor;Morning;Intermediate;No;56.19;3.47;1.36;15.01;1331.2;30.3;133.5;0;80;FAILURE
102568;CNC;night;Intermediate;no;75.8 C;7.36;1.19;20,81;366.1;43.9 %;93,4;3;39;OK
100816;Conveyor;morning;Junior;No;66.13;5.47;2.87;17.66;1044.5;46.5;118,1;2;115;FAILURE
100216;Compressor;Afternoon;Intermediate;No;92.12;9.38;1.59;28.6;726.5;38.5;96.3;4;66;FAILURE
100571;Pump;Night;Senior;No;63.26;7.22;1.04;8.06;253.1;72.0;112.6;0;69;OK
102578;Conveyor;Morning;senior;N;52.52;5.23;3.09;17.9 A;1714.7;32.2;107.2;0;34;FAILURE
100666;Compressor;Morning;Intermediate;No;74.46;9.62;3.03;27.2;635.9;49.1;63.6;0;71;WARNING
102416;CNC;Morning;Senior;No;68.1;6.09;1.29;13,61;392.9;54.6;119.9;0;50;OK
101732;CNC;N;Senior;No;71.57;8.03;2,22;unknown;unknown;37.1;94.7;0;112;FAILURE
101039;Pump;Night;Senior;yes;82.92;11.05;N/A;22.22;614.8 h;45,0;87.2;0;3;OK
102042;Compressor;MORNING;intermediate;;;5.75;0.21;20.42;606.6;61.7;67.5;1;57;OK
101846;Compressor;Afternoon;Sr;No;76.47 C;6.84;1.79;21.97;1022.9;53.0;82.8;0;32;WARNING
101012;Compressor;MORNING;senior;No;74.69;;2.18;23.37;418.9;33.9 %;66.7 u/h;1;50;OK
101136;Pump;Night;intermediate;no;90.2;5,53;1.87;21.09;1549.6;43,6;84.0;2;63;FAILURE
102565;Compressor;Afternoon;intermediate;Yes;unknown;7.69;0.31;16.46;347.6;42.0;103.6;4;118;WARNING
100661;CNC;Morning;Mid;No;66.65;N/A;7.93;26.19;755.1;42.8;115.1;1;104;FAILURE
101256;Conveyor;M;Senior;no;65.83;6.53;1.75;14.91;642.5;33.3;115.4;1;110;OK
100530;Pump;Night;Intermediate;no;80.57;8.18;3.82;19.02;1384.6;52.4;97.7;2;33;FAILURE
102423;Compressor;Night;junior;No;110.35 C;9,68;1.69;21.51;316.9;37.2;68,7;2;84;WARNING
100015;Pump;Morning;Intermediate;N;84.92;6.49;6.31;16,5;627.4;50.0;75.4;4;113;FAILURE
101239;CNC;Night;Sr;no;66.78;N/A;0.52;24.03;299.8;46.0;99.0;0;52;OK
100307;Pump;Night;Junior;No;95.67;9.5 bar;3.11;19.62;error;44.0;58.3;1;92;FAILURE
100235;Conveyor;afternoon;Senior;Yes;65.55;6.2;1.44;16.02;462,7;51.6;105.4;0;65;OK
101151;CNC;Morning;Senior;No;68.5;6.8;5.03;17.67;441.0;49.5;115.2;0;78;OK
102040;Compressor;Morning;Sr;;64.64;6.27;0.85;20.73;403.5;10.5;111.5 u/h;0;77;OK
102250;Pump;Night;;No;85.47;6.13;1.43;17.24;557.9;37.9;89,6;3;46;OK
100928;Conveyor;Morning;Junior;No;;6.77;1,77;21.68;723.9;43.5;113.6;0;21;OK
100563;Conveyor;Morning;Senior;No;61.34;5.8;0.93;15.05;569.1;?;147.7;0;32;OK
102586;Pump;night;Senior;no;77.08;8,22;2.89;24.09;539.0;27.4;99.0;1;79;WARNING
101477;Pump;Afternoon;Intermediate;N;;6.0;1.24;19.8;659.8 h;40.4;90.9;2;47;OK
100124;Pump;Afternoon;Junior;No;73.91;7.2;1.6;19.2;1525.7;41.9;94.4;2;110;FAILURE
100609;Compressor;Morning;Junior;No;N/A;9.65;5.57;24.08;;51.4;;3;77;FAILURE
102068;Conveyor;Morning;Intermediate;No;55.06;5.05;2.6;14,56;719.8;48.4;137.2;0;93;WARNING
100570;Pump;Afternoon;Senior;Yes;;;;25.59;255.9;37.1;105.0;1;3;OK
102339;Compressor;Afternoon;Junior;No;66.31;7.14;0.69;18.65;1276.7;29.2;69.2;0;13;WARNING
100789;Compressor;Afternoon;Sr;No;63.2;6.94;2.48;20.48;335.9;32.9;103.9;0;43;OK
102512;Pump;Afternoon;Sr;no;105.13;7.02;1.57;12.26;1133.4;22.0;98.8;3;29;FAILURE
101568;CNC;Afternoon;intermediate;;67.19;5.43;4.14;22.64;1124.1;58.2;111.9;1;116;FAILURE
100712;Compressor;night;junior;no;78.66;7.14;4.1;10.0;679.7;64.5;52.9;2;12;FAILURE
101474;Pump;Morning;Intermediate;No;76.03;6.59;2.44;21.46;341,9;46.2;105.9;1;44;OK
102355;Pump;Morning;intermediate;No;72.26;8,05;3.04;23.05;437.1;50.8;49.3;2;68;OK
100003;Conveyor;Afternoon;Junior;No;60.77;5.23;1,16;16.98;821.5;34.5;127.5;1;73;OK
100639;Compressor;MORNING;intermediate;No;69.69 C;5.02;2.28;23.56;673.4;40.9;72.4;1;97;OK
100197;Compressor;Afternoon;Mid;Y;59.44;9.31;5.26;20.61;520.0;48.0;84.4;3;101;WARNING
101401;Pump;Night;Junior;Yes;102.38;6.86;;19.26;603.3;51.0;77.9;0;13;OK
102268;Pump;Morning;junior;0;77.55 C;5.76;8.06;26,86;1247.0;33.4;92.4;3;35;FAILURE
101410;Compressor;afternoon;Junior;no;93.54;6.31;1.73;22.34;436.6;42.7;63.3;3;37;OK
101947;CNC;Night;Intermediate;N;64.2;6.95;2.43;22.0;968.4;52.1;103.5;2;84;FAILURE
101169;Conveyor;Afternoon;Intermediate;no;61.87;5.44;0.94;15.44;891.3;35.6;122.6;0;95;FAILURE
101134;Compressor;Afternoon;Intermediate;N;78.02 C;6.81;1.05;19.18;466.1;50.6;101.7;4;94;OK
100946;CNC;afternoon;Intermediate;No;75.4;8.52;3.75;14.73;857.2;34.7;110.5;2;42;FAILURE
101427;CNC;Afternoon;Intermediate;No;52.37;7.09;2.07;23.53;519.8;20.4;85.2;1;95;OK
101030;Pump;Morning;Intermediate;No;78.53;5.87;7.96;17.11;522.9;28.2;82.1 u/h;6;1;FAILURE
101985;Compressor;Afternoon;Jr;no;69.27;10.22;3,3;24.45 A;287,8;57.6;88.8;3;2;OK
102211;Conveyor;Afternoon;Senior;N;49.82;5.36;1.23;21.91;595.9;16.7;98.5;0;4;OK
101854;Compressor;Afternoon;intermediate;no;55.13;6.45;6.48;30.51;739.7 h;;76,1;1;74;FAILURE
102554;Conveyor;Morning;Senior;No;;5.31;2.01;16.16;547.3;58.3;129.2;1;27;OK
101326;Conveyor;Afternoon;Senior;No;50.06;5.28;1.77;14.22;979,4;60.1;90.8;0;92;WARNING
101170;CNC;AFT;Senior;no;62.08;4.9;2.83;16.86;376.3;25.9;90.8;0;63;OK
102043;Compressor;Afternoon;senior;yes;105.24 C;8.86;4.98;24.2;454.2;36.0;98.4;2;78;FAILURE
101442;CNC;Night;Senior;No;76.0;5.45;3.42;18.18;570,2;34.4;97.7;4;49;OK
100413;CNC;night;Intermediate;No;;5.36;1.6;18.75;677.4;41.7 %;104.7;3;18;OK
100500;Pump;Morning;Junior;N;77.26;7.8;1.68;18.87;519.7;49.7;80.8;1;107;WARNING
101215;CNC;Afternoon;Intermediate;No;64.76;6.64;0.32;14,27;405.6;48.4;102.6;3;14;OK
102594;CNC;Afternoon;Intermediate;No;65.05;5,59;1.42;25.35;1351.3;63.1;?;1;85;FAILURE
100358;Compressor;Morning;Mid;No;;4.87;2.54;28,68;750.7;34.8;50.7;1;67;OK
102064;CNC;MORNING;Jr;No;59.39;7.81;3.89;17.47;;53.3;121.4;2;21;FAILURE
100160;Compressor;Afternoon;Senior;N;89.52;6.61;4.05;19.32;612,1;54.9;98.7;0;14;WARNING
101924;Pump;night;senior;no;73.07;7.74;2.78;23.87;525.1;44.9;78.5;2;70;WARNING
100502;Conveyor;morning;Junior;N;48.25;5,06;3.03;;N/A;32.0;96.3;1;84;OK
100103;CNC;afternoon;senior;No;67.5;3.86;2.86;17.87;542.9;35.7;114.7;0;79;OK
102302;Compressor;Morning;Senior;No;72.29;7.88 bar;2.1;20.96;1050.3;39.0;88.6;3;59;FAILURE
100023;Conveyor;morning;Junior;no;66.37;8.04;0.58;15.41;939.0;46.3;150.0;4;87;WARNING
101382;CNC;Afternoon;intermediate;Yes;77.09;6,63;7,12;11.48;1118.4;49.5;98.8;3;17;FAILURE
100181;Conveyor;Morning;Junior;No;64.66;5.64;2,59;19.94;373.2;45.4;98.9;1;74;OK
100780;Conveyor;NIGHT;Intermediate;Yes;86.53;6.59;1.54;15.06;801.0;51.1;140.7;2;22;WARNING
101447;Conveyor;Morning;junior;N;54,26;5.92;1.2;12.95;626.5;44.9;115.0;0;35;OK
101044;Compressor;Morning;senior;No;68.42;7,65;1.34;15.74;198.3;22.0;84.9 u/h;0;85;OK
102253;Pump;Night;Intermediate;No;75.65;9.22;0.89;21.45;1379.0;54.9;121.9;2;59;FAILURE
101703;Pump;N;Intermediate;No;89.44;5.08;1.38;14.01;743.5 h;39.9;63.8;0;17;OK
100184;Pump;Morning;Junior;0;60.5;6.86;1.76;25.62;643.6;49.0;83.8;0;119;OK
100067;Compressor;night;intermediate;Y;95.54;5.22;2.59;26.65;694.0;39.9;65.9;3;113;FAILURE
101285;Conveyor;night;Senior;Yes;57.15;5.05;1.0;16.44;1130.6;52.2;126.6;1;106;WARNING
102422;CNC;Night;Senior;No;87.74;7.51;3.11;20.03;1164.7;62.9;104.7;3;95;FAILURE
101472;CNC;Afternoon;intermediate;No;64.79;5.28;3.79;;687.8;45.4;129.1;0;95;WARNING
100363;CNC;morning;Junior;No;67.77;3.23;1,57;26.74;476.6;;80.8;1;111;OK
101625;Pump;Morning;Intermediate;No;69.75;4.51;0.6;18.95;1112.3;40.8;81,5;2;110;WARNING
100644;CNC;morning;Intermediate;0;59.78;5.96;4.62;14,35;;20.9;126.5;2;78;WARNING
100754;Pump;Morning;junior;No;79.87;7.21;3.48;9.98 A;410.0;60.6;82.4;1;38;OK
101218;Compressor;Morning;Junior;0;90.53;9.51;3.97;20.49;945.9;53.7;87.5;1;88;FAILURE
101792;Pump;night;Intermediate;Yes;;;0.52;24.77;278.8;44.7;92.3;2;5;OK
100580;Pump;Afternoon;Junior;No;65.81 C;6.25;3.7;23.13;1017.4;55.5;99.9 u/h;2;13;WARNING
101222;CNC;Afternoon;Intermediate;no;72.53;7.61;1,58;11.84;1014.0 h;44.1;106.6;3;38;WARNING
101606;CNC;Night;senior;No;62.06;4.65;3,23;10.17 A;596.8;39.5;98.1;1;114;OK
100835;Compressor;morning;Senior;Yes;86,51;7.39;0.92;21.06;581.7;59.7;79.6;2;72;OK
101355;Conveyor;Morning;Jr;No;57.38;5.63;2.67;16.73;807.0;32.8;102.5;1;75;OK
100829;Conveyor;Night;Senior;no;71.1;4.81;1.33;15,63;1028.4;47.5;111.8;0;6;OK
101175;Pump;night;;No;85.09;6.97;6.47 mm/s;20,75;709.4;unknown;107.3;0;91;FAILURE
100504;Pump;Night;senior;no;59.24;7.33;5.28;11.47;185.7;50.7;83.2;1;55;OK
101131;Conveyor;Night;intermediate;No;85.8;5,28;3.26;18.69;901.7;68.5;106.3;1;84;WARNING
101681;Compressor;Morning;Junior;No;82.42;6.51;4.4;19.16;615.6;67.5;78.7;5;113;FAILURE
101268;Conveyor;MORNING;Senior;no;63.51;N/A;2.96;14.79;1032.0;39.6;110.7;3;108;FAILURE
101462;Pump;Night;Senior;Yes;86.52;8.24;1.64;26.33;1056.9;57.5;85.4;4;12;WARNING
101042;Compressor;morning;Junior;Y;76.16;7.74;2.93;25.94;504.9;58.9;;2;46;WARNING
100776;Conveyor;Afternoon;Junior;No;47.05;6.57;1.78;11.66;1207.9;36.2;118.9;1;82;FAILURE
101038;Pump;Morning;Intermediate;No;68.44 C;10.52;2.1;21.8;1414.5;49.7 %;74.2;0;115;FAILURE
101609;Pump;Afternoon;Intermediate;No;70.07;7.05;1.89;21.3;964.1;12.9;70.3;0;24;WARNING
101358;Pump;NIGHT;junior;Y;94.26;7.01;2.18;29.18;951.0;53.3 %;99.9;5;48;FAILURE
100596;CNC;Afternoon;Intermediate;No;62.79;5.14;4.24;17.65;365.4;64.2;114.1;2;52;OK
100986;Conveyor;Night;;No;61.67;;2.65;19,79;263.8 h;52.7;105.2;1;118;OK
102172;CNC;Afternoon;Senior;Y;70.76;7.99;2.01;20.72;678.9;13.2;112.3;1;72;OK
100464;Pump;night;Junior;N;98.41;6.69;4.43;19.66;729.1;57,0;116.1;3;73;FAILURE
102537;Compressor;M;Sr;0;72.66;6.43;6.02;;1510.1;65.4;55.2;3;68;FAILURE
100735;CNC;afternoon;Intermediate;No;68.08;5.83;5.96;17.17;467.9;30.3;98.5;7;60;WARNING
100314;Pump;AFT;intermediate;No;81.4;8.75;0.27;25.96;518.4;59.1;86.2;2;35;OK
101266;Conveyor;M;Senior;No;61.89;4.91;2.4;10.69;362.6;39.6;?;0;88;OK
101979;Compressor;Afternoon;Senior;No;82.62;7.44;2.4;28.3;959.5;43.4;74.4 u/h;3;68;FAILURE
100056;Compressor;Night;senior;;89.14;8.29;2.82;20.75;390.7 h;53.1;83.2;2;42;WARNING
100134;Pump;Morning;Junior;1;71.72;7.13;1.18;15.36;457.5;35.2;93.5;1;69;OK
100291;Conveyor;MORNING;intermediate;no;58.0;3.93;4.47;19.12;940.3;42.0;129.5;1;24;WARNING
101742;CNC;Morning;Intermediate;0;;4.81;3.42;15.19;390.0;55.8;109.1;1;89;OK
100750;Conveyor;Afternoon;intermediate;No;44.93;?;1.42;16.97;189.5;54.3;128,3;1;18;OK
102165;Conveyor;Afternoon;Junior;Yes;65.72;;5.23;20.46;552.3;43.8;119.3;0;26;WARNING
102476;CNC;Morning;Intermediate;Y;60.9;6.54;2.91;23.58;959.1;36.7;116.3;0;94;WARNING
102146;Conveyor;Morning;Intermediate;Yes;71.18;5.12 bar;1,05;15.46;232.4;35.5;124.0;2;82;OK
101122;CNC;Afternoon;Intermediate;no;64.48;6.84;1.82;19.07;563.3;68.0;88.9;2;22;OK
101845;CNC;Morning;Senior;0;66,16;7.04;4.93;20.03;347.2;56.7;107.3;2;57;OK
102233;CNC;AFT;Senior;No;61.05;6.85;1.94;22.95;284.2;42.8;92.5;0;115;OK
101347;Pump;morning;Junior;0;92.4;8.93;;23.19;768,6;43,3;84.3;3;100;FAILURE
101912;CNC;AFT;intermediate;No;48.61;5.11;4.07;28.2;993.1;60.5;102.4;0;106;WARNING
101501;Compressor;morning;Junior;No;69.71;7.6 bar;3.06;21.82;939.1;41.9;65.0;2;35;FAILURE
100943;CNC;Night;Jr;Y;69.88;7.66;3.68;15.56;608.0;?;88.1;2;28;OK
101660;CNC;Morning;Junior;N;68.25;5.14;1.45;10.31;178.4;42.9;86.8;2;72;OK
100510;CNC;Night;Intermediate;No;87.29;error;3.51;16.65;578,3;60.1;127.1;2;71;WARNING
101600;CNC;Morning;junior;No;73.98 C;8.6;2.09;10.41;395.8;34.8;108.4;0;35;OK
100480;Pump;morning;Intermediate;No;88.13;5.36;3.73;27.55;567.7;55.3;95.7;2;87;FAILURE
100040;Compressor;Morning;Intermediate;No;71.18;11.91;4.13;8.83;693,0;44.5;89.4;0;67;FAILURE
101229;Conveyor;Night;Intermediate;yes;77.4;4.55;1.2;;479.7;58.0;119.5 u/h;1;102;OK
100195;CNC;Night;Intermediate;Yes;69.77;5.32;8.76;18.55;662.5;53.6;123,2;6;78;WARNING
102095;Conveyor;Afternoon;Intermediate;N;54.12;5.57;1.15;15.71;925.8;32.4;130.7;0;80;OK
102444;Pump;Afternoon;Sr;no;86.47;9.2;;24.95;1435.0 h;70.1;72,7;4;9;FAILURE
102370;Pump;Afternoon;Senior;Yes;89.15;6.57;3.27;16.87;691.3;61.2;66.9;2;44;WARNING
100432;Compressor;Morning;junior;No;86.04;9.36;2.29;19.29;137.7;50.8;80.2;2;107;OK
101721;CNC;NIGHT;Senior;No;74.16;7.68;9.2;11.59;unknown;57.8;110.7;5;51;FAILURE
101801;Compressor;Night;Senior;No;87.69;6.73;2.63;28.67;95.8;27.7;77.8;4;85;OK
101740;Compressor;Night;intermediate;Yes;85.07;11.07;8.99;22.92;475.4;54.9;73.7;3;95;FAILURE
101515;Conveyor;Night;Intermediate;Yes;67.3;8.42;7.03;12.81;314.7;40.1;126.0;1;106;OK
101941;CNC;morning;Intermediate;No;64.47;4.81;0.34;20.08;755.2;45.0;101.5;1;63;OK
100318;Compressor;N;Junior;No;116.13;7,35;2,63;26.57;748.7;35.6;104.5;0;87;FAILURE
100958;Pump;night;Junior;Yes;71.19;7.91;8.8;20.54;517.2;50.8;104.9;2;108;FAILURE
101235;CNC;Morning;Intermediate;No;66.53;6.73;2.37;18.66;1329.0;21.6;95.4;0;51;FAILURE
102066;Conveyor;afternoon;junior;no;44.59;4.99;1.16;20.08;251.1;30.6;114.3;0;80;OK
101487;Conveyor;AFT;Senior;No;61.42;4.56;4.43;8.78;677.8;12.5 %;125.1 u/h;0;33;WARNING
100088;Pump;Afternoon;Intermediate;No;77.38;8.1;0.44 mm/s;21.2;225.3;41.7 %;129.2;0;51;OK
102550;CNC;morning;Senior;No;58.78;5.45;2.17;;902.1;48.4;58.8;1;44;WARNING
100177;Pump;Afternoon;Mid;No;70.87;7.85;1.63;25.54;721.5;54.3;93.3;1;72;OK
100784;Compressor;Afternoon;Intermediate;Y;88.91;8.65;10.79;unknown;544.4;26.0;63.5;3;105;FAILURE
101017;Compressor;A;Intermediate;No;85.61;4.86;9.64;27,79;871.0 h;55.0;99.2;6;24;FAILURE
102279;Conveyor;Afternoon;Intermediate;No;56.61;7,02;5.12;15.44;357.6;48.3;143.8;3;90;WARNING
101172;Compressor;night;Jr;No;74.96;8.8;1.81;23.09;305.2 h;48.2;102.8;0;14;OK
100149;Pump;afternoon;intermediate;No;63.59;;5.22;25.8;1626.1;50.7;103.0;1;109;FAILURE
102142;Pump;Morning;Mid;No;95.84;5.67;8.89;17.48;330.0;37.2;94.2;3;13;WARNING
101394;CNC;Morning;Senior;no;68.67;4.08;3.89;23.29;1009.1;49.3;99.9;2;28;FAILURE
102215;Conveyor;Afternoon;Intermediate;No;error;4.24;3.46;15.13;285.3;10.0;119.3;0;105;OK
100126;Pump;Night;junior;yes;89.44;6.04;7.15 mm/s;24.03;592.4;39,1;62.3;5;69;FAILURE
100683;CNC;Morning;Senior;No;77.3;6.23;1.07;15.98;874.0;42.0;65.6;1;94;WARNING
102180;Conveyor;AFT;intermediate;Yes;71.7;2,99;0.77;16.16 A;807.1;42.3;106.7;2;85;OK
101141;Pump;Morning;Senior;Y;82.14;8.79;2.24;26.6;184.4;32.9;83.9;0;118;OK
101371;CNC;Night;Intermediate;Y;?;5.55;6.49;19.07;723.9;38.7;98.2;1;36;FAILURE
102030;Compressor;morning;Senior;No;67.12 C;9.94;3,15;14.87;292.4;48.3;107.7;1;48;OK
102255;Conveyor;MORNING;Senior;No;49.44;7.13;2.75;unknown;737.0;40.7;97.5;0;22;WARNING
102558;CNC;Afternoon;;no;78.26;6.28;4.07;16.11;unknown;55,8;110.0;1;75;WARNING
102362;CNC;morning;intermediate;N;78.32;4,42;;17.65;457.0;42.7;88.9;3;106;OK
101605;CNC;Night;Senior;0;69.54;5.7;4.73 mm/s;17.97;403.8;41.8;126.1;3;78;OK
101974;Pump;AFT;Intermediate;No;72.97;9.22;3.22;17.01;161.3;26.1;104,0;1;4;OK
102499;Conveyor;night;Junior;No;59.93;4.83;3.61;20.01;841.6;44.6;126.1;2;53;WARNING
100599;Conveyor;Morning;Mid;N;50.79;5.76;2.52;11.37;807.2 h;65.3;149.5;0;109;OK
101383;Pump;Afternoon;Sr;No;91.85;3.96;5.04;;1001.0;43.1 %;109.7;3;33;FAILURE
101510;Compressor;A;junior;No;81,53;8.28;2.55;20.83;924.3;59.7;100.1;0;58;WARNING
100079;Compressor;Night;junior;no;101.88;6.97;0.74;17.93;685.0;49.3;101.8;3;88;WARNING
100641;Compressor;Night;intermediate;No;95.54 C;5.31;2.05;22,37;156.8;45.9;85.5;4;102;OK
101665;Conveyor;afternoon;Intermediate;No;58.95 C;4.91;1.93;19.66;641.9;50.7;144.0;1;50;OK
102254;Compressor;Morning;Intermediate;No;80.09;4.77;2.07;22.25;673.8;55.4;79.2;1;97;OK
100882;Compressor;NIGHT;Junior;No;N/A;8.0;2.14;29.53;750.5;39.7;53.9;5;92;FAILURE
101367;CNC;Afternoon;Intermediate;No;N/A;5.46;1.02;20.17;1352,7;48.4;94.6;3;6;FAILURE
101200;Compressor;M;senior;No;59.69;7.51;2.5;27.14;621.1;67.1;100.3;1;100;WARNING
100583;CNC;Afternoon;Intermediate;Yes;70.27;6.62;1.21;18.89;601.0;40.1;92,7;1;65;OK
102006;Conveyor;MORNING;intermediate;No;53.37;4.73;4.83;18.79;;63.2;99.9;0;107;FAILURE
102189;CNC;M;Junior;;60.82;5.59;5.49;12.48;519.7;21.5;135,1;2;97;WARNING
101443;CNC;Morning;junior;Yes;54.98;5.88;1.47;13.01;951.1;47.2;114.9;2;41;WARNING
100658;CNC;morning;Intermediate;0;55.54 C;6.28;3.25;19.55;627.2;47.9;110,2;2;22;OK
100883;Conveyor;NIGHT;Intermediate;;77.23;5.41;2.48;18.58;796.0;56.2;94.8;1;3;WARNING
101973;Compressor;Morning;Senior;no;82.98;11.06;5.57;21.65;1034.4;42.0;81.7;1;75;FAILURE
100299;Compressor;Afternoon;Junior;No;96.65;7.45;4.6;25.42;1649.2;37.4 %;unknown;1;29;FAILURE
101117;CNC;Night;Intermediate;N;unknown;7.67;3.1;21.01;848.8;48.5;140.6;2;49;WARNING
102475;Pump;Night;Intermediate;Yes;92.06;7.32;3.35;26.65;525.5;48.5 %;94.6;2;61;WARNING
102546;Pump;Night;intermediate;no;106.41;7.62;3.03;20.36;1668.1;45.2;;7;94;FAILURE
100447;Conveyor;Afternoon;Intermediate;Yes;69.08;6,82;2.15;8.86;364.6 h;47.9;143.5;1;119;OK
102139;Compressor;Morning;Junior;No;81,4;6.35;2.66;28.82;595.3;51.5;100.6;0;9;OK
102070;Pump;morning;Intermediate;no;66.89;5.51;3.87;23.05;317.9;32.2;85.7;3;59;OK
101656;Pump;Morning;Intermediate;Yes;73.63;8.56;3.55;18,62;890.9;38.8;82.5;0;68;FAILURE
102363;Pump;Afternoon;junior;no;66.69;7.95;3.92;26.04;784.1;54.1;87.2;1;72;FAILURE
100846;Conveyor;Morning;intermediate;N;51,36;5.39;5,7;13.29;827.4;21.4;111.0;3;9;OK
102511;Pump;MORNING;intermediate;Yes;66.35;5.65;3.58;17.28;880.8;58.0;82.9;1;99;WARNING
102196;Conveyor;Morning;Sr;no;59.56;5.43;1.18;17.27;644,4;30.8;123.7;0;69;OK
101977;Pump;Night;Junior;1;88.84;9.9;7,46;18.75;576.5 h;56.9;97.2;5;98;FAILURE
100449;CNC;NIGHT;Intermediate;N;80.45;4.41;6.04;19.6;644,6;51.9;123.3;5;109;FAILURE
101720;Conveyor;Afternoon;Intermediate;Yes;61.53;6.71;4.86;14.93;809.4;40.5;106.0;1;104;WARNING
100590;CNC;M;Intermediate;no;70.15;3.84;3.55;22.14;1292.3;45.7;82.1;2;8;FAILURE
102119;CNC;afternoon;Intermediate;yes;79.82;7,0;1.35;26.41;780.0;46.3;121.8;5;98;FAILURE
100574;Compressor;Night;Intermediate;N;124.43;9.93;;29.17;699.0;47.5;89.6;1;36;FAILURE
100951;Pump;Night;senior;No;97.79;5.45;2.68;22.44;689.6;60,5;92.6;2;85;FAILURE
100911;Compressor;Night;Junior;No;99.55;9.65;0.41;36.38;343,5;47.5;76.4;3;57;WARNING
101918;Compressor;Morning;Intermediate;Yes;82.76;7.94;5.38;17.04;1054.9;52.1;84.0;2;74;FAILURE
102540;Pump;Night;Intermediate;No;83.29;8.61;2.37 mm/s;24.15;421.7;67.2;91.6;2;96;WARNING
101403;Conveyor;NIGHT;Intermediate;No;66.36;6.05;6.17;15.83;549.2;31.2;90.2;2;56;FAILURE
101867;Conveyor;Morning;Senior;0;55.44;4.98;6.74;20.64;855.7;53.8;125.2 u/h;3;79;WARNING
100249;Pump;night;intermediate;no;99.52;8.03;5.28;13,56;1295.4;52.0;103.2;3;115;FAILURE
100167;Conveyor;Afternoon;Intermediate;No;71.77;3.27;1.03;13.44;352.3;57.7;109.3;2;38;OK
101574;Conveyor;morning;Sr;N;57.51;6.18;1.55;19.09;234.5;70.6;135.4;0;53;OK
100768;CNC;Afternoon;Intermediate;No;64.28;8.08 bar;0.49;20.41;492.2;58.3;83.5;1;66;OK
102155;Compressor;Night;Intermediate;N;84.83;;4.01;18.94;756.9;33.1;73.8;5;78;FAILURE
102324;CNC;Night;Jr;Yes;79,31;5.59 bar;5.65;12.2;;38,0;99.7;2;92;FAILURE
102387;Conveyor;Afternoon;Jr;No;54.53;5.48;1.55;11.14;617.1;64.6;106.3;0;57;OK
101480;Pump;afternoon;Mid;no;79.72;6.32;4.88;?;1090.6;30.4;121,5;2;17;WARNING
100952;CNC;afternoon;Sr;N;67.71;5.42;6.96;21.74;551.9;69.1;101.3;1;91;WARNING
102162;CNC;Afternoon;Senior;No;80,83;5.94;5.06 mm/s;24.63;317.8;48.3;127.9;0;14;OK
101824;Compressor;M;intermediate;no;81.82;9.13;0.71;23.01;530.7;44.7;;2;25;OK
100430;Conveyor;afternoon;Mid;No;61.69;6.47;1.43;9.4;529,8;68.2;139.8;1;90;OK
101047;CNC;Morning;Sr;no;52.39;?;1.74;17.9;456.0;61.3;70.4;0;23;OK
100962;Pump;Afternoon;Mid;Yes;82.69;7.4;1.4;21,88;215.8;36.6;107.4 u/h;1;61;OK
102454;Compressor;Morning;;No;79.79;7.7;1.57;21.19;344.1;50.3;89.4;2;22;OK
101756;Compressor;Afternoon;Intermediate;yes;86.09;9.19;2.85;24.2;?;50.7;97.5;3;62;FAILURE
102208;Pump;Afternoon;Intermediate;no;74.93;6,13;1.21;20.91;599.7;38.3;61.2;1;99;OK
101402;CNC;Morning;Junior;;71.89;7.22;0.75;21.47;622.7;37.4;unknown;0;44;OK
102574;Conveyor;Morning;Senior;;44.88;4.21;2.09;14,86;654.0;46,6;127.6;0;61;OK
100724;Conveyor;Night;Intermediate;No;60.21;4.53;4.02;14.86 A;1515.8;49.6;125.7;1;72;FAILURE
102094;CNC;NIGHT;junior;No;79.7;6.97;2.57;15.5;504.5;39.7;110.4;2;14;OK
101142;Compressor;MORNING;senior;Yes;95.2;9,47;2.87;30.5;296.8;26.6;67.3;4;109;WARNING
101800;Compressor;Night;Senior;No;97,16;5.54;4.29;24.77;293.1;19.1;94.5;1;13;OK
100729;Pump;Afternoon;Senior;No;71.19;7.54;?;26.48;1356.5;34.1;77.5;1;1;FAILURE
101365;Pump;morning;Intermediate;No;84.96;7.7;4.31;unknown;551.4;57.4;64.8;1;37;WARNING
100350;CNC;night;Intermediate;Yes;84,39;6.96;4.81;20.44;;68.5;94.9;2;47;FAILURE
102439;Pump;NIGHT;Intermediate;No;85.06;7.92;4.11;20.51;1562.6;38.6;85.3;2;84;FAILURE
100924;Pump;Afternoon;Intermediate;No;;7.71;3.46;24.78;642.0;47.9;120,3;6;102;FAILURE
